Module,Transition,Spectrum_RelErr,Baseline_MSE,Baseline_MAE,Baseline_RelErr,Inner_MSE,Inner_MAE,Inner_RelErr,Ambient_MSE,Ambient_MAE,Ambient_RelErr,Drift_Ratio
Lang_L12.mlp.down_proj,Base->Stage2,3.969554514870214e-05,8.14957055724186e-09,5.943099177413489e-05,0.0036215155277078332,6.1101166328631096e-09,5.959289301057631e-05,0.0031357955519313485,9.791175231388494e-13,7.852880827129313e-07,3.9695419977569166e-05,6240.4323163120725
Lang_L13.self_attn.q_proj,Base->Stage1,2.7513666548433756e-05,1.2581171920592871e-09,1.7305557604596622e-05,0.0012380791395363174,6.213283741578971e-13,6.273987591210467e-07,2.7513665385652296e-05,6.213283741586746e-13,6.273987591214634e-07,2.751366538566951e-05,0.9999999999987487
Lang_L13.self_attn.q_proj,Stage1->Stage2,7.74570931563736e-05,9.171436132781484e-09,6.256126450745504e-05,0.0033427495105813583,4.9243246092443e-12,1.7586544689060826e-06,7.745661216597192e-05,4.924324609250643e-12,1.7586544689070569e-06,7.745661216602182e-05,0.9999999999987119
Lang_L13.self_attn.q_proj,Base->Stage2,8.237004644063614e-05,9.916231433898234e-09,6.583490577640773e-05,0.0034758296847781293,5.568816012856732e-12,1.8697473233462513e-06,8.236953146090413e-05,5.568816012860728e-12,1.8697473233468199e-06,8.23695314609337e-05,0.9999999999992826
Lang_L13.self_attn.k_proj,Base->Stage1,2.8091026629474748e-05,1.1982122159466646e-09,1.6144176591237347e-05,0.0010203863819818625,9.919428080770874e-10,2.0495596528814822e-05,0.0009284127561439696,9.081115230858937e-13,7.358079109018513e-07,2.8091011379112048e-05,1092.313865489035
Lang_L13.self_attn.k_proj,Stage1->Stage2,7.309066075267652e-05,9.169111254302794e-09,6.0447990260392714e-05,0.0028226686259947634,7.461654214335439e-09,6.377846052534643e-05,0.0025463250032113412,6.147920050493823e-12,1.94172612788401e-06,7.309040704636659e-05,1213.6875810114173
Lang_L13.self_attn.k_proj,Base->Stage2,8.106846573228553e-05,9.8590701338708e-09,6.336801429907002e-05,0.0029269429190656995,7.952702374146842e-09,6.630814015467435e-05,0.002628776354487033,7.563239815668533e-12,2.1282016437122666e-06,8.106814032303431e-05,1051.4941437757232
Lang_L13.self_attn.v_proj,Base->Stage1,3.560869718204833e-05,1.1849894115085025e-09,1.7328200636962388e-05,0.001526940667452603,9.998045807566944e-10,2.118304038714157e-05,0.0014025633561580194,6.444407497201086e-13,6.346899035103333e-07,3.560872504240087e-05,1551.4297958205254
Lang_L13.self_attn.v_proj,Stage1->Stage2,9.535972216145739e-05,7.898658446325461e-09,5.9728593125280005e-05,0.003942212781994107,6.584797314621403e-09,6.137907712188892e-05,0.003599437196089009,4.621682424275057e-12,1.6990739282758569e-06,9.535938564660343e-05,1424.7619611497373
Lang_L13.self_attn.v_proj,Base->Stage2,9.526316688415348e-05,8.632729032746262e-09,6.322990524365579e-05,0.0041213305575281715,7.163332827434884e-09,6.444124609495525e-05,0.0037542307238279016,4.6123351281071284e-12,1.697937799882595e-06,9.526290524381549e-05,1553.08160150424
Lang_L13.self_attn.o_proj,Base->Stage1,3.1352080214493373e-05,1.172099563486054e-09,1.6942024629491848e-05,0.0014351407775319502,5.593808961948364e-13,5.962776851522115e-07,3.1352058988137455e-05,5.593808961955767e-13,5.962776851526059e-07,3.1352058988158204e-05,0.9999999999986765
Lang_L13.self_attn.o_proj,Stage1->Stage2,7.872258438524597e-05,7.601503464199576e-09,5.758790310221584e-05,0.0036547633436692906,3.526745992051756e-12,1.49654738245134e-06,7.872208756249813e-05,3.5267459920515005e-12,1.4965473824513313e-06,7.872208756249528e-05,1.0000000000000724
Lang_L13.self_attn.o_proj,Base->Stage2,8.270014449165762e-05,8.300025964143754e-09,6.094744365552768e-05,0.003818996294539298,3.8921309522440526e-12,1.5718226076700876e-06,8.269956657605258e-05,3.8921309522427755e-12,1.571822607669897e-06,8.269956657603903e-05,1.0000000000003282
Lang_L13.mlp.gate_proj,Base->Stage1,1.1958159114342415e-05,1.1520077668733766e-09,1.575706043822111e-05,0.0012427194822755344,9.384890657300684e-10,2.037514699882032e-05,0.0011216568471705372,1.0666902800727412e-13,2.5939974106379743e-07,1.1958165842881055e-05,8798.140221790243
Lang_L13.mlp.gate_proj,Stage1->Stage2,3.350787160957776e-05,8.689018733436196e-09,6.0008910215150646e-05,0.003412944888707626,7.066877141349432e-09,6.307238728104375e-05,0.0030779224918551034,8.375348338255804e-13,7.26696937197926e-07,3.3507756292028314e-05,8437.711311743642
Lang_L13.mlp.gate_proj,Base->Stage2,3.45216356755569e-05,9.35491653482662e-09,6.303630321905097e-05,0.0035413093592631404,7.608846344703785e-09,6.580793312220997e-05,0.003193767635896093,8.889808627198721e-13,7.487509960729998e-07,3.4521536293536486e-05,8559.066526386427
Lang_L13.mlp.up_proj,Base->Stage1,1.2641619370298105e-05,1.1193368223677936e-09,1.563400460330675e-05,0.0012477359759987096,8.792116316812421e-10,2.008094691380184e-05,0.0011058316466357645,1.1490024396443585e-13,2.697884565807703e-07,1.2641621331793246e-05,7651.956178207745
Lang_L13.mlp.up_proj,Stage1->Stage2,3.3796285557526836e-05,8.02428395571435e-09,5.740072419665848e-05,0.0033407504786939104,6.2258744745153995e-09,5.945707448625506e-05,0.0029426667026696035,8.212083151528161e-13,7.210937290030095e-07,3.379617607303066e-05,7581.358298054794
Lang_L13.mlp.up_proj,Base->Stage2,3.5291404479754653e-05,8.65821646928831e-09,6.040645669422581e-05,0.0034702048689855963,6.681357703395027e-09,6.198085382966268e-05,0.00304840915114551,8.954748962521697e-13,7.531467664139427e-07,3.529129562763707e-05,7461.245124077188
Lang_L13.mlp.down_proj,Base->Stage1,1.3067089187207941e-05,1.1426393364322725e-09,1.5948813657546504e-05,0.0012788120977742733,9.023704544980644e-10,2.034747722244916e-05,0.0011364349568787702,1.1930362286382172e-13,2.746904678322237e-07,1.3067092536204487e-05,7563.64670943873
Lang_L13.mlp.down_proj,Stage1->Stage2,3.466009058058565e-05,8.042748177212961e-09,5.773607714433494e-05,0.0033927599384403415,6.2752924945462424e-09,5.9690505237410976e-05,0.0029968698500856413,8.393731744540394e-13,7.282977002320016e-07,3.4659990442937404e-05,7476.165173646315
Lang_L13.mlp.down_proj,Base->Stage2,3.592938452388109e-05,8.699923244288736e-09,6.0853533211974176e-05,0.0035286501848370093,6.757186867659577e-09,6.233257444928573e-05,0.0031098100344613025,9.019770279382986e-13,7.547229035026319e-07,3.592928992748739e-05,7491.528784391408
Lang_L14.self_attn.q_proj,Base->Stage1,2.591550549207121e-05,1.0924578271827134e-09,1.5376256957980172e-05,0.0011586596381874669,5.46527172684974e-13,5.893523698639349e-07,2.5915489599701156e-05,5.465271726857975e-13,5.893523698643913e-07,2.591548959972069e-05,0.9999999999984931
Lang_L14.self_attn.q_proj,Stage1->Stage2,7.177600257596434e-05,8.6754617326634e-09,5.989446459242487e-05,0.0032650991529361998,4.1922913631489455e-12,1.6298752154516067e-06,7.177543020117377e-05,4.192291363151185e-12,1.6298752154521176e-06,7.177543020119293e-05,0.9999999999994659
Lang_L14.self_attn.q_proj,Base->Stage2,7.423276532403105e-05,9.314977052334788e-09,6.279904758556276e-05,0.0033833035909393763,4.4841865240055634e-12,1.6851164900633895e-06,7.423212783597812e-05,4.484186524005219e-12,1.6851164900633382e-06,7.423212783597528e-05,1.0000000000000768
Lang_L14.self_attn.k_proj,Base->Stage1,2.5186331805540016e-05,1.078198588981008e-09,1.4794550058483402e-05,0.0010148655485541667,8.93845925253107e-10,1.9183838948215266e-05,0.0009240393429232424,6.640656069576815e-13,6.410154960854573e-07,2.5186314628181624e-05,1346.0205074437301
Lang_L14.self_attn.k_proj,Stage1->Stage2,8.317160016795881e-05,8.387589582129675e-09,5.6888356448681066e-05,0.0028305607793458697,6.759705924414141e-09,6.056391589983717e-05,0.00254107685370113,7.241555335938685e-12,2.1117840089571822e-06,8.317059831968997e-05,933.4605082511484
Lang_L14.self_attn.k_proj,Base->Stage2,8.517239583506036e-05,9.013947176986605e-09,5.978020548746965e-05,0.0029343465501729584,7.212766861776996e-09,6.30817984950443e-05,0.002624852152128893,7.594144816211029e-12,2.1639478797717523e-06,8.517131179809795e-05,949.779999767727
Lang_L14.self_attn.v_proj,Base->Stage1,3.460696423101101e-05,1.20052619138572e-09,1.7027440019745654e-05,0.0013872412257479004,9.96846123935179e-10,2.115666520133091e-05,0.0012640965009758996,7.471289987806149e-13,6.814703717043822e-07,3.4607000846603165e-05,1334.2356213747908
Lang_L14.self_attn.v_proj,Stage1->Stage2,9.531077177022098e-05,7.565498618761785e-09,5.6668768302792216e-05,0.0034824270705379207,6.140506373802082e-09,5.880431117424039e-05,0.003137367152147232,5.666979460333371e-12,1.8771293063257596e-06,9.531013205214813e-05,1083.5589606038302
Lang_L14.self_attn.v_proj,Base->Stage2,0.0001027931152292444,8.278303732971463e-09,6.019257247924514e-05,0.003642788277470329,6.659904092421279e-09,6.18065171682922e-05,0.0032673618923100426,6.5916879687365216e-12,2.0256093734061537e-06,0.00010279253404888919,1010.3488095929749
Lang_L14.self_attn.o_proj,Base->Stage1,3.0442066144551866e-05,1.1576510686188518e-09,1.6544269760537106e-05,0.001360929383975285,5.792355104031429e-13,6.07009626029294e-07,3.0442081332310662e-05,5.792355104033103e-13,6.070096260293292e-07,3.0442081332315063e-05,0.999999999999711
Lang_L14.self_attn.o_proj,Stage1->Stage2,7.522976668208881e-05,7.4324180307935925e-09,5.593328845521911e-05,0.00344834149734578,3.5374142798031527e-12,1.4994139857125457e-06,7.522949849637154e-05,3.5374142798040328e-12,1.4994139857126681e-06,7.522949849638087e-05,0.9999999999997512
Lang_L14.self_attn.o_proj,Base->Stage2,7.894253570061511e-05,8.11019125843727e-09,5.929649768593101e-05,0.003602141363508233,3.895193820587769e-12,1.5736984858022973e-06,7.894229366409928e-05,3.895193820588398e-12,1.5736984858024665e-06,7.894229366410568e-05,0.9999999999998385
Lang_L14.mlp.gate_proj,Base->Stage1,1.2136348679485437e-05,1.2155448125714279e-09,1.634104163228122e-05,0.0012713868169651015,9.910124080068627e-10,2.1004417710618523e-05,0.0011479732355983016,1.107623038420219e-13,2.6402116253055527e-07,1.2136353197401453e-05,8947.199305463384
Lang_L14.mlp.gate_proj,Stage1->Stage2,3.238522523652056e-05,8.761104751900002e-09,6.0235802729496584e-05,0.00341326823511593,7.129959309097678e-09,6.333452419146472e-05,0.0030791759657752727,7.886955859227372e-13,7.047485790399947e-07,3.238513320428036e-05,9040.191724613189
Lang_L14.mlp.gate_proj,Base->Stage2,3.344182815929775e-05,9.462436319508874e-09,6.342039270051786e-05,0.003547255473348148,7.699405675974564e-09,6.620591597199257e-05,0.003199776054460101,8.409998370579471e-13,7.277029932386057e-07,3.3441745573441134e-05,9155.062030581648
Lang_L14.mlp.up_proj,Base->Stage1,1.3155129235718727e-05,1.190247762138998e-09,1.6355079413554256e-05,0.0012914127016527503,9.252488147913442e-10,2.0769240710546914e-05,0.0011386116825416977,1.2350873164015305e-13,2.794760370691978e-07,1.3155131620733943e-05,7491.36358623687
Lang_L14.mlp.up_proj,Stage1->Stage2,3.661796203619055e-05,8.144229245505514e-09,5.8073802320584296e-05,0.0033780838839283446,6.201828096836695e-09,5.9502949054518066e-05,0.002947849430100638,9.569640137359967e-13,7.78111411990037e-07,3.661788345512451e-05,6480.732825704384
Lang_L14.mlp.up_proj,Base->Stage2,3.8181344829391074e-05,8.824459467323298e-09,6.128332312719465e-05,0.0035163289085637854,6.671433494238702e-09,6.211747586647065e-05,0.0030574193884545403,1.0404228127310646e-12,8.115408417239657e-07,3.818126981553343e-05,6412.233000472644
Lang_L14.mlp.down_proj,Base->Stage1,1.3595045632807184e-05,1.1995434708619403e-09,1.654444919440466e-05,0.0013209756145323112,9.412835232500892e-10,2.0902827575613172e-05,0.0011701648091020365,1.2705394156925343e-13,2.833370980469406e-07,1.3595052099209464e-05,7408.534608405067
Lang_L14.mlp.down_proj,Stage1->Stage2,3.6435993640119037e-05,8.016245954573053e-09,5.7770632808143686e-05,0.003414843955621086,6.172841796875955e-09,5.9285109140648165e-05,0.0029965940953394247,9.126150476231936e-13,7.58355028070336e-07,3.643587125053927e-05,6763.9053431701
Lang_L14.mlp.down_proj,Base->Stage2,3.7827273711907417e-05,8.70054418310163e-09,6.102433405395661e-05,0.0035576117802240317,6.664247752753085e-09,6.200335652546762e-05,0.0031135863397919075,9.836415991075906e-13,7.866103093778133e-07,3.782716464118288e-05,6775.0771813628335
Lang_L15.self_attn.q_proj,Base->Stage1,2.8520366348367883e-05,1.3124155911442856e-09,1.7873949651171783e-05,0.001284070201108264,6.474468829074715e-13,6.402354074831268e-07,2.8520369595319618e-05,6.474468829065863e-13,6.402354074826856e-07,2.8520369595300126e-05,1.0000000000013671
Lang_L15.self_attn.q_proj,Stage1->Stage2,7.16471223455678e-05,8.73418066517229e-09,6.124851733557701e-05,0.0033125548420562074,4.08593402422882e-12,1.6066838207689812e-06,7.164694327290636e-05,4.085934024222902e-12,1.6066838207679586e-06,7.164694327285448e-05,1.0000000000014484
Lang_L15.self_attn.q_proj,Base->Stage2,7.507183941066125e-05,9.45357378957779e-09,6.449227671754404e-05,0.0034462755652507862,4.485884205420483e-12,1.683007081666364e-06,7.507166032489693e-05,4.485884205421713e-12,1.6830070816666128e-06,7.507166032490725e-05,0.9999999999997259
Lang_L15.self_attn.k_proj,Base->Stage1,3.203575460636715e-05,1.2534555335644748e-09,1.685631724690495e-05,0.0011345167961515701,1.0148925826807438e-09,2.1044194578395643e-05,0.0010208607423078976,9.994416762190045e-13,7.860831485934235e-07,3.2035771812154966e-05,1015.4595378893862
Lang_L15.self_attn.k_proj,Stage1->Stage2,7.62295470906402e-05,8.500704454162506e-09,5.85683514877644e-05,0.00295448706694407,6.835001336232117e-09,6.144281364648111e-05,0.002649256060531396,5.658922564115033e-12,1.8732190279699228e-06,7.62292260074278e-05,1207.8273308730113
Lang_L15.self_attn.k_proj,Base->Stage2,8.1408376412565e-05,9.203139454975646e-09,6.170522093285058e-05,0.00307413288030945,7.312392724048272e-09,6.403654431264527e-05,0.002740213417569931,6.453951916345007e-12,1.9988861179928543e-06,8.140807723855749e-05,1133.0101027758224
Lang_L15.self_attn.v_proj,Base->Stage1,4.132368402222084e-05,1.284080942431014e-09,1.8004495680457033e-05,0.001469505724466726,1.0456907606280472e-09,2.208619318624836e-05,0.0013261013505116003,1.0154294198384353e-12,7.960973494711661e-07,4.1323771643891326e-05,1029.8015206162008
Lang_L15.self_attn.v_proj,Stage1->Stage2,0.00010139944006450794,7.886451441990957e-09,5.858356148891186e-05,0.003641793521577636,6.281703637569339e-09,5.989778072215873e-05,0.0032502234826691026,6.113936864223176e-12,1.950135885769158e-06,0.0001013993046949406,1027.4400565579735
Lang_L15.self_attn.v_proj,Base->Stage2,0.00010780126367453336,8.657965338989143e-09,6.22351660024556e-05,0.003815772059349756,6.82485502146215e-09,6.292114448170626e-05,0.003387826940607215,6.910339450834332e-12,2.0680396180267254e-06,0.00010780134833723642,987.6294891183875
Lang_L15.self_attn.o_proj,Base->Stage1,3.096434288399582e-05,1.2186941543575065e-09,1.7259922996851196e-05,0.0014204547778789896,5.791138011748217e-13,6.067578820681578e-07,3.096435268289825e-05,5.79113801175228e-13,6.067578820683808e-07,3.096435268290912e-05,0.9999999999992983
Lang_L15.self_attn.o_proj,Stage1->Stage2,7.493602456239558e-05,7.4304420357663794e-09,5.632124961793723e-05,0.003507417693506458,3.3917294573075323e-12,1.4684120319356651e-06,7.493604444677607e-05,3.3917294573097383e-12,1.468412031936205e-06,7.493604444680042e-05,0.9999999999993495
Lang_L15.self_attn.o_proj,Base->Stage2,7.820832656975355e-05,8.140769493071771e-09,5.981979401108346e-05,0.003671240976434928,3.694419141262422e-12,1.5323385365361254e-06,7.82083720721265e-05,3.69441914126018e-12,1.5323385365357468e-06,7.820837207210274e-05,1.000000000000607
Lang_L15.mlp.gate_proj,Base->Stage1,1.2822626401841572e-05,1.3042613286156307e-09,1.7312948768857677e-05,0.0013611669540233835,1.0619417094659026e-09,2.1942186031872935e-05,0.0012282292264044034,1.1574327059224092e-13,2.7012493930205265e-07,1.2822625641836539e-05,9174.975823925715
Lang_L15.mlp.gate_proj,Stage1->Stage2,3.323435455943213e-05,8.930245504051691e-09,6.160179023067913e-05,0.0035617174860734673,7.24829957385804e-09,6.419283351827732e-05,0.003208823551360593,7.775285082065833e-13,7.000415581231694e-07,3.323425363674445e-05,9322.22998559459
Lang_L15.mlp.gate_proj,Base->Stage2,3.4761163017062083e-05,9.689861359552155e-09,6.501649622943507e-05,0.0037101079909296255,7.865036500790242e-09,6.725543322016924e-05,0.0033425517552214306,8.506097747953551e-13,7.321983040678729e-07,3.476105539761319e-05,9246.350951800972
Lang_L15.mlp.up_proj,Base->Stage1,1.3387107481306028e-05,1.2200011692086621e-09,1.6540089148152972e-05,0.0012870977353322632,9.657218948485671e-10,2.1057398420149376e-05,0.0011451369853705002,1.319808510193341e-13,2.8893197921142526e-07,1.3387111016355951e-05,7317.136443582235
Lang_L15.mlp.up_proj,Stage1->Stage2,3.539838446261456e-05,8.39210239612693e-09,5.894042535782121e-05,0.0033757137941335938,6.54645822262298e-09,6.094698842961049e-05,0.002981490511770001,9.227925469344115e-13,7.638743151426586e-07,3.539828897874849e-05,7094.181941944398
Lang_L15.mlp.up_proj,Base->Stage2,3.709155328281565e-05,9.096195450198905e-09,6.22029015626655e-05,0.0035144722862118184,7.0660171994435315e-09,6.372495354474784e-05,0.003097544657585128,1.0131819991809923e-12,8.004609352073659e-07,3.709146302627096e-05,6974.084819070375
Lang_L15.mlp.down_proj,Base->Stage1,1.313823603545824e-05,1.2313928624472132e-09,1.6765840367234113e-05,0.0013186518323516033,9.760779122891233e-10,2.1199880784279453e-05,0.0011740161446701996,1.2223928117501475e-13,2.779775054070529e-07,1.3138240886979933e-05,7984.977520373623
Lang_L15.mlp.down_proj,Stage1->Stage2,3.454343113412723e-05,8.234232969452826e-09,5.857352624799746e-05,0.003409904888087464,6.4279259887450995e-09,6.0407497249446343e-05,0.003012771012846777,8.450205931372721e-13,7.302185325408809e-07,3.454334075564887e-05,7606.827621656427
Lang_L15.mlp.down_proj,Base->Stage2,3.6441553991330185e-05,8.943723712412634e-09,6.1897264700757e-05,0.00355377458901002,6.954199708035284e-09,6.324384781903075e-05,0.0031336772849820892,9.404385960691995e-13,7.704043385347966e-07,3.644147210337475e-05,7394.634521703083
Lang_L16.self_attn.q_proj,Base->Stage1,2.9001485480034424e-05,1.3266609654458765e-09,1.7432696192993397e-05,0.0012859335588217568,6.747813295362634e-13,6.547998242232671e-07,2.900147480256029e-05,6.747813295353272e-13,6.547998242227289e-07,2.9001474802540176e-05,1.0000000000013873
Lang_L16.self_attn.q_proj,Stage1->Stage2,7.934409562504284e-05,9.771977892148287e-09,6.458151986245969e-05,0.003490016336251127,5.050706351745823e-12,1.79057312362327e-06,7.93436694439453e-05,5.050706351744272e-12,1.7905731236229733e-06,7.934366944393311e-05,1.000000000000307
Lang_L16.self_attn.q_proj,Base->Stage2,8.138243554218095e-05,1.0501835477056514e-08,6.76940487351653e-05,0.003618002204101519,5.313539784308813e-12,1.8366358020452821e-06,8.13819684501138e-05,5.3135397843119674e-12,1.8366358020456487e-06,8.138196845013797e-05,0.9999999999994064
